top_class,leaf_class,video,path,width,height,resolution,fps,frame_count,duration_sec,codec,aspect_ratio,center_check_pct_in_box
Family,Son,16.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Family\Son\16.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Family,Son,17.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Family\Son\17.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Family,Son,18.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Family\Son\18.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Family,Son,19.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Family\Son\19.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Family,Son,2.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Family\Son\2.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Family,Son,3.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Family\Son\3.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Family,Son,4.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Family\Son\4.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Family,Son,5.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Family\Son\5.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Family,Son,6.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Family\Son\6.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Family,Son,7.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Family\Son\7.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Family,Son,8.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Family\Son\8.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Family,Son,9.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Family\Son\9.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Five,0.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Five\0.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Five,1.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Five\1.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Five,10.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Five\10.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Five,11.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Five\11.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Five,12.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Five\12.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Five,13.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Five\13.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Five,14.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Five\14.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Five,15.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Five\15.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Five,16.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Five\16.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Five,17.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Five\17.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Five,18.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Five\18.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Five,19.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Five\19.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Five,2.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Five\2.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Five,3.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Five\3.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Five,4.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Five\4.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Five,5.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Five\5.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Five,6.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Five\6.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Five,7.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Five\7.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Five,8.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Five\8.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Five,9.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Five\9.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Four,0.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Four\0.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Four,1.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Four\1.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Four,10.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Four\10.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Four,11.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Four\11.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Four,12.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Four\12.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Four,13.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Four\13.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Four,14.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Four\14.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Four,15.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Four\15.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Four,16.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Four\16.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Four,17.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Four\17.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Four,18.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Four\18.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Four,2.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Four\2.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Four,3.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Four\3.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Four,4.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Four\4.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Four,5.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Four\5.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Four,6.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Four\6.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Four,7.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Four\7.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Four,8.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Four\8.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Four,9.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Four\9.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,One,0.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\One\0.MOV,640,360,640x360,60.0,245,4.083,h264,1.77778,
Numbers,One,1.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\One\1.MOV,640,360,640x360,60.0,245,4.083,h264,1.77778,
Numbers,One,10.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\One\10.MOV,640,360,640x360,60.0,245,4.083,h264,1.77778,
Numbers,One,11.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\One\11.MOV,640,360,640x360,60.0,245,4.083,h264,1.77778,
Numbers,One,12.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\One\12.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,One,13.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\One\13.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,One,14.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\One\14.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,One,15.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\One\15.MOV,640,360,640x360,60.0,245,4.083,h264,1.77778,
Numbers,One,16.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\One\16.MOV,640,360,640x360,60.0,245,4.083,h264,1.77778,
Numbers,One,17.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\One\17.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,One,18.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\One\18.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,One,19.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\One\19.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,One,2.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\One\2.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,One,3.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\One\3.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,One,4.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\One\4.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,One,5.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\One\5.MOV,640,360,640x360,60.0,245,4.083,h264,1.77778,
Numbers,One,6.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\One\6.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,One,7.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\One\7.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,One,8.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\One\8.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,One,9.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\One\9.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Three,0.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Three\0.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Three,1.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Three\1.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Three,10.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Three\10.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Three,11.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Three\11.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Three,12.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Three\12.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Three,13.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Three\13.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Three,14.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Three\14.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Three,15.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Three\15.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Three,16.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Three\16.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Three,17.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Three\17.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Three,18.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Three\18.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Three,19.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Three\19.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Three,2.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Three\2.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Three,3.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Three\3.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Three,4.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Three\4.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Three,5.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Three\5.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Three,6.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Three\6.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Three,7.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Three\7.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Three,8.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Three\8.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Three,9.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Three\9.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Two,0.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Two\0.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Two,1.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Two\1.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Two,10.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Two\10.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Two,11.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Two\11.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Two,12.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Two\12.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Two,13.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Two\13.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Two,14.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Two\14.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Two,15.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Two\15.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Two,16.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Two\16.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Two,17.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Two\17.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Two,18.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Two\18.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Two,19.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Two\19.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Two,2.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Two\2.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Two,3.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Two\3.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Two,4.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Two\4.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Two,5.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Two\5.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Two,6.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Two\6.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Two,7.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Two\7.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Two,8.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Two\8.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Numbers,Two,9.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Numbers\Two\9.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Boy,0.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Boy\0.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Boy,1.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Boy\1.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Boy,10.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Boy\10.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Boy,11.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Boy\11.MOV,640,360,640x360,60.0,245,4.083,h264,1.77778,
Relationship,Boy,12.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Boy\12.MOV,640,360,640x360,60.0,245,4.083,h264,1.77778,
Relationship,Boy,13.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Boy\13.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Boy,14.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Boy\14.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Boy,15.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Boy\15.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Boy,16.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Boy\16.MOV,640,360,640x360,60.0,245,4.083,h264,1.77778,
Relationship,Boy,17.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Boy\17.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Boy,18.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Boy\18.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Boy,19.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Boy\19.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Boy,2.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Boy\2.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Boy,20.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Boy\20.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Boy,3.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Boy\3.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Boy,4.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Boy\4.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Boy,5.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Boy\5.MOV,640,360,640x360,60.0,245,4.083,h264,1.77778,
Relationship,Boy,6.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Boy\6.MOV,640,360,640x360,60.0,245,4.083,h264,1.77778,
Relationship,Boy,7.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Boy\7.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Boy,8.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Boy\8.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
